index,Record ID,Account: AUM,Annual Revenue,CB 1st Priority,CB 2nd Priority,CB Industries,CB Industry Groups,CB Investment Stage,CB Investor Type,City,Company Domain Name,Company name,Company owner,Company Segment,Country/Region,Create Date,Crunchbase Company URL,CrunchBase URL,Data Source,Description,Industry,Is Public,LinkedIn Bio,LinkedIn Company Page,Merged Company IDs,Number of Associated Contacts,Number of Employees,Number of times contacted,Original Source Data 1,Original Source Data 2,Original Source Type,Parent Company,Phone Number,Postal Code,Segment- Comp,State/Region,Street Address,Street Address 2,Total Money Raised,Type,Web Technologies,Website URL,Year Founded
25146,9555610775,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,Tel Aviv-Yafo,groundup.vc,Ground Up Ventures,Jay Patel,Empty,Israel,2022-09-08 16:05:00,Empty,Empty,Empty,"We want to be your first investor. It's never too early to start a conversation, but it might be too late. Find us @starkupnation @corymoelis @jordanodinsky",Empty,False,"We want to be your first investor. It's never too early to start a conversation, but it might be too late. Find us @starkupnation @corymoelis @jordanodinsky",https://www.linkedin.com/company/ground-up-ventures,Empty,2,25.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,Empty,Empty,Tel Aviv District,Empty,Empty,Empty,Empty,Workable; Greenhouse; Lever; Google Apps; Google Analytics; DoubleClick Ads; Google Tag Manager,groundup.vc,2017.0
25147,9554989574,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,San Francisco,tektonventures.com,Tekton Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"“We don’t just want to be a payment technology company, we have sector expertise around education, travel, gaming, e-commerce, fintech companies. They all use our expertise,” said GB.",Venture Capital & Private Equity,False,"“We don’t just want to be a payment technology company, we have sector expertise around education, travel, gaming, e-commerce, fintech companies. They all use our expertise,” said GB.",https://www.linkedin.com/company/tekton-ventures,Empty,3,10.0,Empty,IMPORT,28359606,Offline Sources,Empty, +1 415-788-2929,94111,Empty,CA,200 California Street,Empty,Empty,Empty,Salesforce; Typekit By Adobe; Google Maps; Wordpress; Godaddy Nameserver,tektonventures.com,2008.0
25153,9555029158,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,Palo Alto,thevrfund.com,The Venture Reality Fund,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,The Venture Reality Fund is a venture fund investing in early-stage virtual reality (VR) and augmented reality (AR) companies and mixed reality (MR) companies.,Empty,False,The Venture Reality Fund is a venture fund investing in early-stage virtual reality (VR) and augmented reality (AR) companies and mixed reality (MR) companies.,https://www.linkedin.com/company/the-venture-reality-fund-the-vr-fund,Empty,2,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,Empty,Empty,PA,Empty,Empty,Empty,Empty,Google Apps; Google Analytics; DoubleClick Ads; Google Tag Manager,thevrfund.com,2016.0
25154,9555164585,Empty,1000000.0,Health,Fin Tech,"FinTech, Venture Capital","Financial Services, Lending and Investments","Early Stage Venture, Seed","Micro VC, Venture Capital",Menlo Park,montageventures.com,Montage Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,https://www.crunchbase.com/organization/montage-ventures,Empty,"We are Montage Ventures. A venture capital firm actively investing in financial services, e-Commerce, marketplaces and healthcare start-ups.",Venture Capital & Private Equity,False,"We are Montage Ventures. A venture capital firm actively investing in financial services, e-Commerce, marketplaces and healthcare start-ups.",https://www.linkedin.com/company/montage-ventures,Empty,6,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,312-552-7162,94025,Empty,California,364 University Avenue,Empty,Empty,Empty,Nginx; Wordpress; Google Cloud; Godaddy Nameserver; Google Apps,montageventures.com,2013.0
25155,9554801463,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,Newark,newarkventurepartners.com,Newark Venture Partners,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"Located in the heart of Newark, New Jersey minutes away from New York City. Newark Venture Partners is blazing the trail for the Tech ecosystem with a world-class venture fund and Accelerator program focused on founders.",Empty,False,"Located in the heart of Newark, New Jersey minutes away from New York City. Newark Venture Partners is blazing the trail for the Tech ecosystem with a world-class venture fund and Accelerator program focused on founders.",https://www.linkedin.com/company/newark-venture-partners,Empty,2,25.0,Empty,IMPORT,28359606,Offline Sources,Empty,12125551212,07102,Empty,NJ,333 E 68TH ST,Empty,Empty,Empty,Microsoft Exchange Online; Google Tag Manager; Godaddy Nameserver; Salesforce; Amazon S3; Microsoft Office 365; Vimeo; Google Analytics; Twitter Button; Mailchimp; Amazon Cloudfront; Cloud Flare,newarkventurepartners.com,2015.0
25156,9555164584,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,New York,dreamitventures.com,DREAMIT VENTURES,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"A venture fund and growth-focused program for Urbantech, Securetech, and Healthtech startups with revenue, pilots, or early traction.",Venture Capital & Private Equity,False,"A venture fund and growth-focused program for Urbantech, Securetech, and Healthtech startups with revenue, pilots, or early traction.",https://www.linkedin.com/company/dreamit-ventures,Empty,1,50.0,Empty,IMPORT,28359606,Offline Sources,Empty,5127395672,10012,Empty,NY,116 West Houston Street,Empty,Empty,Empty,Unbounce; Facebook Advertiser; Salesforce; Kissmetrics; App Nexus; Piwik; Squarespace; Amazon S3; Google Analytics; Twitter Button; Google Apps; HubSpot; Youtube; Typekit By Adobe; Facebook Connect; MediaMath; Attribution; Hello Bar,dreamitventures.com,2008.0
25158,9555577528,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,New York,libertycityventures.com,LibertyCityVentures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"Liberty City Ventures is a seed stage fund headquartered in New York City. We invest in startups that are innovating at the cross-sections of technology, media and commerce. We began operations in the summer of 2012 and are led by experienced technology executives and investors. We start backing promising startups at an early stage so we can provide value and resources throughout their lifetime and fuel further growth. We commit a percentage of each partner's time to providing value-added services to our portfolio companies using our expertise in PR, marketing, management and operations. In addition to its general fund, Liberty City Ventures also has a dedicated Digital Currency Fund with a focus on Bitcoin. We invest in and support companies that are building the infrastructure, products and services that will become the foundation of a new digital currency.",Empty,False,"Liberty City Ventures is a seed stage fund headquartered in New York City. We invest in startups that are innovating at the cross-sections of technology, media and commerce. We began operations in the summer of 2012 and are led by experienced technology executives and investors. We start backing promising startups at an early stage so we can provide value and resources throughout their lifetime and fuel further growth. We commit a percentage of each partner's time to providing value-added services to our portfolio companies using our expertise in PR, marketing, management and operations. In addition to its general fund, Liberty City Ventures also has a dedicated Digital Currency Fund with a focus on Bitcoin. We invest in and support companies that are building the infrastructure, products and services that will become the foundation of a new digital currency.",https://www.linkedin.com/company/liberty-city-ventures,Empty,3,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,10011,Empty,NY,130 5th Avenue,Empty,Empty,Empty,Google Apps; Google Analytics; DoubleClick Ads; Google Tag Manager,libertycityventures.com,2012.0
25172,9555042740,Empty,10000000.0,Empty,Empty,Empty,Empty,Empty,Empty,Beijing,cherubicvc.com,Cherubic Ventures,Jay Patel,Empty,"Taiwan, Province of China",2022-09-08 16:05:00,Empty,Empty,Empty,Cherubic Ventures is an early stage focused venture capital firm based in Silicon Valley and Greater China.,Venture Capital & Private Equity,False,Cherubic Ventures is an early stage focused venture capital firm based in Silicon Valley and Greater China.,https://www.linkedin.com/company/cherubic-ventures,Empty,2,25.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,Empty,Empty,Taipei City,"4F, No. 53, Bo-ai Road",Empty,Empty,Empty,Zendesk; Wordpress; Google Tag Manager; Cloud Flare; Google Analytics; Google Apps,cherubicvc.com,2014.0
25175,9554989571,Empty,1000000.0,Empty,Empty,Empty,Empty,Empty,Empty,Toronto,golden.ventures,Golden Ventures,Jay Patel,Empty,Canada,2022-09-08 16:05:00,Empty,Empty,Empty,"Golden Ventures is a leading seed-stage venture capital fund, based in Toronto and investing across North America. We back bold teams and their transformative ideas.",Empty,False,"Golden Ventures is a leading seed-stage venture capital fund, based in Toronto and investing across North America. We back bold teams and their transformative ideas.",https://www.linkedin.com/company/goldenventures,Empty,2,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,M5V 2M5,Empty,Ontario,20 Maud Street,Empty,Empty,Empty,Typekit By Adobe; Godaddy Nameserver; Google Apps; Wordpress; Google Tag Manager; Cloud Flare,golden.ventures,2011.0
25182,9554801462,Empty,10000000.0,Empty,Empty,Empty,Empty,Empty,Empty,New York,thirtyfiveventures.com,Thirty Five Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"Official site of Thirty Five Ventures. Founded by Kevin Durant & Rich Kleiman. Investments, philanthropy, media, and more.",Empty,False,"Official site of Thirty Five Ventures. Founded by Kevin Durant & Rich Kleiman. Investments, philanthropy, media, and more.",https://www.linkedin.com/company/thirty-five-ventures,Empty,2,50.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,10024,Empty,NY,1450 BRICKELL AVE,18TH FL,Empty,Empty,Microsoft Exchange Online; Typekit By Adobe; Microsoft Office 365; Twitter Button; Godaddy Nameserver; Instagram; Outlook; Google Analytics; Google Tag Manager,thirtyfiveventures.com,Empty
25183,9555577526,Empty,1000000.0,Fin Tech,Health,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",Early Stage Venture,Venture Capital,"Alexandria, Virginia, United States",foolventures.com,Motley Fool Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,https://www.crunchbase.com/organization/motley-fool-ventures,Empty,"Motley Fool Ventures is an early stage, technology-focused venture capital fund, powered by The Motley Fool’s brand, investing approach and communities.",Empty,False,"Motley Fool Ventures is an early stage, technology-focused venture capital fund, powered by The Motley Fool’s brand, investing approach and communities.",https://in.linkedin.com/company/ideocolab,Empty,4,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,508-384-4230,22314,Empty,VA,2000 Duke St,Empty,Empty,Empty,Microsoft Exchange Online; Gravity Forms; Typekit By Adobe; Wp Engine; Wordpress; Google Tag Manager; Cloud Flare; Google Analytics; Piwik; Outlook; HubSpot,foolventures.com,2018.0
25185,9555151695,Empty,10000000.0,Energy,Fin Tech,"Business Development, Consulting, Finance, Financial Services, FinTech","Financial Services, Professional Services","Early Stage Venture, Seed",Venture Capital,"New York, New York, United States",i2bf.com,I2BF Global Ventures,Jay Patel,2S,United States,2022-09-08 16:05:00,Empty,https://www.crunchbase.com/organization/i2bf-global-ventures,Empty,I2BF GLOBAL VENTURES WAS ESTABLISHED IN 2005 TO HELP BIG THINKERS FROM AROUND THE WORLD TO REALIZE THEIR BOLDEST IDEAS.,Venture Capital & Private Equity,False,I2BF GLOBAL VENTURES WAS ESTABLISHED IN 2005 TO HELP BIG THINKERS FROM AROUND THE WORLD TO REALIZE THEIR BOLDEST IDEAS.,http://www.linkedin.com/company/i2bf-global-ventures,Empty,9,25.0,1.0,IMPORT,28359606,Offline Sources,Empty, +1 (212) 226 7320,10010,Empty,NY,304 Park Avenue South,Empty,Empty,Empty,MediaMath; Nginx; Google Maps; App Nexus; Google Analytics; Google Apps; Dstillery,i2bf.com,2005.0
25188,9555042738,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,animo.vc,ANIMO Ventures,Jay Patel,Empty,Empty,2022-09-08 16:05:00,Empty,Empty,Empty,Leading pre-Seed & Seed rounds across the US. We invest U$500k-U$2m in companies raising U$500k-U$4m. By @nicberardi @Tono_Osio @Caroa25 @vicufranco,Empty,False,Leading pre-Seed & Seed rounds across the US. We invest U$500k-U$2m in companies raising U$500k-U$4m. By @nicberardi @Tono_Osio @Caroa25 @vicufranco,Empty,Empty,1,Empty,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Route 53; Google Apps,animo.vc,Empty
25190,9555164582,Empty,Empty,Empty,Empty,Empty,Empty,Empty,Empty,New York City,2048.vc,2048 Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,Empty,Empty,"2048 Ventures is a first-check, high conviction, lead investor in the early stage technology companies across North America.",Empty,False,"2048 Ventures is a first-check, high conviction, lead investor in the early stage technology companies across North America.",https://www.linkedin.com/company/2048vc,Empty,3,10.0,Empty,IMPORT,28359606,Offline Sources,Empty,Empty,10001,Empty,New York,Empty,Empty,Empty,Empty,Squarespace; Typekit By Adobe; Typeform; Recaptcha; Twitter Button; Google Apps,2048.vc,2018.0
25206,9555566754,Empty,Empty,Other,Other,"Enterprise Software, Finance, Financial Services, FinTech, SaaS, Software","Financial Services, Software","Early Stage Venture, Seed","Micro VC, Venture Capital","Washington, District of Columbia, United States",saasventurecapital.com,SaaS Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,https://www.crunchbase.com/organization/saas-ventures-2,Empty,We believe talent is not bound to a few area codes- so we invest across North America while backing great entrepreneurs,Empty,False,We believe talent is not bound to a few area codes- so we invest across North America while backing great entrepreneurs,https://www.linkedin.com/company/saas-venture-capital/about/,Empty,5,25.0,Empty,IMPORT,28359606,Offline Sources,Empty,0,20001,Empty,DC,Empty,Empty,Empty,Empty,Squarespace; Typekit By Adobe; Godaddy Nameserver,saasventurecapital.com,2017.0
25215,9555589731,Empty,10000000.0,Fin Tech,Other,"Financial Services, FinTech",Financial Services,"Early Stage Venture, Late Stage Venture, Seed",Venture Capital,"Washington, District of Columbia, United States",fenwaysummer.com,Fenway Summer Ventures,Jay Patel,Empty,United States,2022-09-08 16:05:00,Empty,https://www.crunchbase.com/organization/fenway-summer-ventures,Empty,"Fenway Summer is a consumer finance advisory and investment firm headquartered in the historic Georgetown neighborhood of Washington, DC.",Financial Services,False,"Fenway Summer is a consumer finance advisory and investment firm headquartered in the historic Georgetown neighborhood of Washington, DC.",http://www.linkedin.com/company/fenway-summer-llc,Empty,6,25.0,Empty,IMPORT,28359606,Offline Sources,Empty,202-864-6231,20007,Empty,DC,72 THOMAS JEFFERSON ST NW,Empty,3.2M,Empty,Microsoft Exchange Online; Squarespace; Typekit By Adobe; Microsoft Office 365; Outlook; Varnish,fenwaysummer.com,2013.0
